"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 경기도"
"시군구 : 김포시"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 김포시 장기동","2058-1","2058","0001","한강신도시초당마을중흥에스-클래스리버티","69.9058","202412","31","41,800","313","17","개인","개인","2012","김포한강2로 113","-","중개거래","경기 김포시","25.03.18"
"2","경기도 김포시 북변동","808","0808","0000","풍년마을(대림)","73.7700","202412","31","33,000","301","3","개인","개인","1999","김포대로926번길 88-36","-","중개거래","경기 김포시","25.02.24"
"3","경기도 김포시 운양동","1436","1436","0000","전원마을(월드3차1단지)","59.5305","202412","31","29,200","117","5","개인","개인","1999","전원로 28","-","중개거래","경기 김포시","25.03.21"
"4","경기도 김포시 고촌읍 신곡리","539-1","0539","0001","길훈1차","84.6400","202412","31","35,500","102","6","개인","개인","1991","장차로 25","-","중개거래","경기 김포시","25.02.20"
"5","경기도 김포시 운양동","1300-3","1300","0003","김포한강신도시반도유보라2차","59.1119","202412","31","47,800","708","19","개인","개인","2013","김포한강11로 276","-","중개거래","경기 김포시","25.02.25"
"6","경기도 김포시 걸포동","294-38","0294","0038","한강파크뷰우방아이유쉘","84.8922","202412","31","55,000","103","15","개인","개인","2019","걸포1로 40","-","중개거래","경기 김포시","25.03.19"
"7","경기도 김포시 걸포동","1595","1595","0000","한강메트로자이1단지","84.9690","202412","31","66,500","105동","10","개인","개인","2020","걸포2로 83","-","중개거래","경기 김포시","25.02.07"
"8","경기도 김포시 북변동","808","0808","0000","풍년마을(대림)","73.7700","202412","31","33,000","-","3","개인","개인","1999","김포대로926번길 88-36","20250106","중개거래","경기 김포시","-"
"9","경기도 김포시 장기동","2065-1","2065","0001","초당마을(우남퍼스트빌)","126.0400","202412","31","66,300","507","12","개인","개인","2011","김포한강2로 103","-","중개거래","경기 김포시","25.02.27"
"10","경기도 김포시 구래동","6873-19","6873","0019","한강신도시반도유보라5차","104.3203","202412","30","50,300","101동","4","개인","개인","2018","김포한강9로 116","-","중개거래","경기 김포시","25.02.07"
"11","경기도 김포시 고촌읍 신곡리","1075","1075","0000","아라베스트빌","18.1800","202412","30","6,200","1","12","개인","개인","2013","김포대로 349","-","직거래","-","25.01.07"
