"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2016-01-01 ~ 2016-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 송파구"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","서울특별시 송파구 신천동","20-4","0020","0004","진주","148.0600","201612","31","149,000","-","5","-","-","1980","올림픽로 399","-","-","-","-"
"2","서울특별시 송파구 잠실동","101-1","0101","0001","우성아파트","80.3500","201612","31","88,000","-","7","-","-","1981","올림픽로4길 42","-","-","-","-"
"3","서울특별시 송파구 장지동","849","0849","0000","송파파인타운3단지","84.9800","201612","31","59,250","-","8","-","-","2008","충민로 152","-","-","-","-"
"4","서울특별시 송파구 장지동","879","0879","0000","송파더센트레","51.7700","201612","31","55,000","-","11","-","-","2013","위례광장로 163","-","-","-","-"
"5","서울특별시 송파구 장지동","901","0901","0000","위례24단지(꿈에그린)","59.6300","201612","31","66,000","-","11","-","-","2013","위례광장로 121","-","-","-","-"
"6","서울특별시 송파구 가락동","140","0140","0000","가락(1차)쌍용아파트","59.9200","201612","31","50,000","-","17","-","-","1997","동남로 193","-","-","-","-"
"7","서울특별시 송파구 장지동","879","0879","0000","송파더센트레","59.8500","201612","31","63,000","-","9","-","-","2013","위례광장로 163","-","-","-","-"
"8","서울특별시 송파구 장지동","854","0854","0000","송파파인타운11단지","84.9400","201612","31","65,000","-","9","-","-","2007","송파대로8길 58","-","-","-","-"
"9","서울특별시 송파구 가락동","95-1","0095","0001","가락금호아파트","84.8500","201612","31","58,800","-","25","-","-","1997","송파대로32길 15","-","-","-","-"
"10","서울특별시 송파구 장지동","901","0901","0000","위례24단지(꿈에그린)","51.7700","201612","31","58,000","-","17","-","-","2013","위례광장로 121","-","-","-","-"
"11","서울특별시 송파구 풍납동","509","0509","0000","씨티극동1","59.9500","201612","30","38,500","-","3","-","-","1998","한가람로 478","-","-","-","-"
"12","서울특별시 송파구 장지동","901","0901","0000","위례24단지(꿈에그린)","51.7800","201612","30","57,000","-","6","-","-","2013","위례광장로 121","-","-","-","-"
"13","서울특별시 송파구 송파동","173-12","0173","0012","홍익봄마을","82.7000","201612","30","45,000","-","1","-","-","2004","송파대로36길 37","-","-","-","-"
"14","서울특별시 송파구 방이동","212-8","0212","0008","코오롱아파트","84.9500","201612","30","62,000","-","11","-","-","1991","오금로31길 28","-","-","-","-"
"15","서울특별시 송파구 장지동","901","0901","0000","위례24단지(꿈에그린)","59.6300","201612","30","68,500","-","14","-","-","2013","위례광장로 121","-","-","-","-"
"16","서울특별시 송파구 삼전동","7-16","0007","0016","엘에스타워","15.6400","201612","30","19,500","-","5","-","-","2016","삼전로 72","-","-","-","-"
"17","서울특별시 송파구 장지동","845","0845","0000","송파파인타운5단지","84.9500","201612","30","59,000","-","1","-","-","2008","충민로4길 5","-","-","-","-"
"18","서울특별시 송파구 마천동","30-2","0030","0002","다우림","84.3800","201612","30","41,200","-","3","-","-","2004","성내천로 127","-","-","-","-"
